2010;Norte;PA;1500107;ABAETETUBA;15066002;E M E I F SAGRADO CORACAO DE JESUS;Rural;Municipal;21;--;21;17,3;--;--;--;--;--;--;--;--;--;--;--;17,3;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066010;E M E I F SAGRADA FAMILIA;Rural;Municipal;16;--;16;22,3;20;--;--;--;19;23;18;--;--;--;--;29;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066029;E M E F SAO BENEDITO;Rural;Municipal;--;--;--;15,5;--;--;--;--;--;--;--;--;--;--;--;15,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066037;E M E I F SAO BENEDITO;Rural;Municipal;14;--;14;22,7;--;--;--;--;--;--;--;--;--;--;--;22,7;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066045;E M E I F SAO BENEDITO;Rural;Municipal;--;--;--;23,3;24;--;--;24;--;--;--;--;--;--;--;23;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066053;E M E I F PEDRO FERREIRA COSTA;Urbana;Municipal;21,2;--;21,2;22,1;22,4;--;21,3;21,5;25;24,5;22,5;--;--;--;--;20,8;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066061;E M E I F SAO JOSE;Rural;Municipal;--;--;--;13,8;12,5;--;--;--;--;11;14;--;--;--;--;14,7;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066096;E M E I F SAO RAIMUNDO;Rural;Municipal;15;--;15;18,2;18,3;--;--;18;17;--;20;--;--;--;--;18;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066150;E M E I F SANTO ANTONIO;Rural;Municipal;--;--;--;19,2;22;--;--;--;--;--;22;--;--;--;--;18,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066169;E M E I F SANTO ANTONIO;Rural;Municipal;--;--;--;20,7;--;--;--;--;--;--;--;--;--;--;--;20,7;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066185;E M E I F PE ANCHIETA;Rural;Municipal;20;--;20;21,1;21,1;--;24;21;17;19,5;30;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066193;E M E I F SAO CAMILO DE LELLIS;Rural;Municipal;16;--;16;18,4;19;--;--;17;--;17;23;--;--;--;--;17,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066207;E M E I F SAO FRANCISCO DE ASSIS;Rural;Municipal;13,5;--;13,5;19;18;--;20;15;--;21;16;--;--;--;--;23;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066215;E M E I F SANTA ANGELA;Rural;Municipal;--;--;--;20;--;--;--;--;--;--;--;--;--;--;--;20;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066240;E M E I F SANTA MARIA;Rural;Municipal;22;--;22;17,3;17,5;--;17;17,5;17;17;19;--;--;--;--;16;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066258;E M E I F PE JOSE BORGHESI;Rural;Municipal;16;--;16;22,3;21;--;--;--;21;--;--;--;--;--;--;23;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066282;E M E I F DOM ANGELO FROSI;Rural;Municipal;22;--;22;22,8;23;--;20;23;--;22;27;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066290;EMEIF DONDON PINHEIRO;Rural;Municipal;--;--;--;19,5;19,5;--;--;--;--;21;18;--;--;--;--;19,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066339;E M E I F HONORINA MARTINS E SILVA FERREIRA;Rural;Municipal;16;--;16;21;--;--;--;--;--;--;--;--;--;--;--;21;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066355;E M E I E F JOAO XXIII;Rural;Municipal;--;--;--;19,7;--;--;--;--;--;--;--;--;--;--;--;19,7;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066363;E M E F JOAQUIM MENDES CONTENTE;Urbana;Municipal;--;--;--;19,9;20,4;--;12;20;21;26;22;--;--;--;--;19;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066371;E M E I F MARIUADIR SANTOS;Rural;Municipal;17;--;17;20,3;21;--;--;--;--;--;21;--;--;--;--;20;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066401;E M E I F NSRA DAS GRACAS;Rural;Municipal;--;--;--;17,5;--;--;--;--;--;--;--;--;--;--;--;17,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066428;E M E I F NSRA AUXILIADORA;Rural;Municipal;16;--;16;17,3;19;--;--;--;19;--;--;--;--;--;--;16,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066436;E M E F Nª SRA DAS GRACAS;Rural;Municipal;--;--;--;13;--;--;--;--;--;--;--;--;--;--;--;13;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066444;E M E I F NSRA DE NAZARE;Rural;Municipal;21;--;21;16,7;16,3;--;--;12;22;17;14;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066452;E M E I F Nª SRA DO BOM REMEDIO;Rural;Municipal;--;--;--;24;--;--;--;--;--;--;--;--;--;--;--;24;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066479;E M E I F NSRA DAS GRACAS;Rural;Municipal;--;--;--;24;--;--;--;--;--;--;--;--;--;--;--;24;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066487;E M E I F NSRA DO PERPETUO SOCORRO;Rural;Municipal;16;--;16;23,3;22;--;21;23;--;--;--;--;--;--;--;24;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066509;E M E I F SANTO ANTONIO;Rural;Municipal;--;--;--;19,5;19;--;--;20;18;--;--;--;--;--;--;20;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066525;E M E I F PE PIO;Rural;Municipal;--;--;--;21,1;24,3;--;--;22;29;--;--;--;--;--;--;18,8;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066533;E M E I F POVO DE DEUS;Rural;Municipal;--;--;--;17;--;--;--;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066541;E M E I F PROF CARMEM CARDOSO FERREIRA;Rural;Municipal;23;--;23;22,3;--;--;--;--;--;--;--;--;--;--;--;22,3;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066568;E M E I F PROF FELIPE SANTIAGO CAMPELO;Rural;Municipal;--;--;--;26,3;--;--;--;--;--;--;--;--;--;--;--;26,3;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066576;E M E F PROF IRACI MESSIAS SILVA;Rural;Municipal;--;--;--;17;--;--;--;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066584;E M E I F PROFA MARIA DA CONCEICAO C FEIO;Rural;Municipal;14;--;14;20,8;24;--;--;--;--;--;24;--;--;--;--;20;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066592;E M E F PROF MARIA ZAIDE CARDOSO;Urbana;Municipal;--;--;--;21,9;21,9;--;--;21;19,5;19;37;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066606;E M E I F RAIMUNDO NOMINANDO CARVALHO;Rural;Municipal;--;--;--;15;--;--;--;--;--;--;--;--;--;--;--;15;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066614;E M E I F RAIMUNDO PAUXIS;Rural;Municipal;--;--;--;20;--;--;--;--;--;--;--;--;--;--;--;20;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066622;E M E I F RAIMUNDO SARGES DA ROCHA;Rural;Municipal;23;--;23;22,1;22,4;--;21,5;21,5;--;23;25;--;--;--;--;21;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066630;E M E I E F SAO LUCAS;Rural;Municipal;--;--;--;16;--;--;--;--;--;--;--;--;--;--;--;16;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066657;E M E I F SANTA ANA;Rural;Municipal;20;--;20;22,7;--;--;--;--;--;--;--;--;--;--;--;22,7;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066665;E M E I F SANTA ANASTACIA;Urbana;Municipal;16;--;16;22,7;22,1;--;17,5;23,5;--;24;24,5;--;--;--;--;24;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066690;E M E I F SANTA MARIA;Rural;Municipal;--;--;--;21,5;--;--;--;--;--;--;--;--;--;--;--;21,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066720;E M E I F SAO JOAO BOSCO;Rural;Municipal;--;--;--;16;15;--;--;15;--;--;--;--;--;--;--;16,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066789;E M E I F SAO RAIMUNDO;Rural;Municipal;18;--;18;23,5;--;--;--;--;--;--;--;--;--;--;--;23,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066827;E M E I F STA MARIA;Rural;Municipal;20;--;20;19,5;15;--;--;--;--;15;15;--;--;--;--;24;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066843;E M E I F STO ANTONIO;Rural;Municipal;16;--;16;17;17;--;17;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066851;E M E I F SAO JOAO BATISTA;Rural;Municipal;17;--;17;23,5;23,5;--;28;19;29;22;24;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066878;ERC E F M CRISTO REDENTOR;Urbana;Estadual;--;--;--;35,8;--;35,8;--;--;--;--;--;36,4;35,4;38,4;32,8;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066886;E PART E I F M INST NSRA DOS ANJOS;Urbana;Privada;20,5;--;20,5;25,9;26,2;25,5;24;29;24;27;27;28;22;28;24;--;41,5;54;32;48;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066908;E M E I SAGRADO CORACAO DE JESUS;Urbana;Municipal;23,2;--;23,2;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066932;E M E I E F CARLAIDE CARDOSO FERREIRA JORGE;Urbana;Municipal;20;--;20;23,9;24,3;--;23,5;22;25;30;25;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066940;E M E I SANTA ROSA;Urbana;Municipal;18,7;--;18,7;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15066959;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ALGODOAL;Urbana;Municipal;22,1;--;22,1;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067009;E M E I FRANCILANDIA;Urbana;Municipal;17,3;17,5;17,3;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067041;EMEIF NOSSA SENHORA DA CONCEICAO;Rural;Municipal;--;--;--;25;--;--;--;--;--;--;--;--;--;--;--;25;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067084;E M E I F Nª SRA DO PERPETUO SOCORRO;Rural;Municipal;18,5;--;18,5;20,2;20,3;--;17;22;--;17;25;--;--;--;--;20,2;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067114;E M E I SAO JOAO;Urbana;Municipal;22;--;22;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067130;E M E I SAO SEBASTIAO;Urbana;Municipal;19,2;--;19,2;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067157;E E E F M SAO MIGUEL DE BEJA;Rural;Estadual;--;--;--;24,6;--;25,1;--;--;--;--;--;26,7;25;26;19;20;22,8;29;27,5;12;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067165;E M E I F D JOAO GAZZA;Rural;Municipal;--;--;--;21,5;19,5;--;--;16;23;--;--;--;--;--;--;23,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067173;E M E F MARIA DO CARMO ARAUJO DOS SANTOS;Rural;Municipal;--;--;--;22,6;22,7;--;19;20;24,7;31;25,3;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067181;E M E F NSRA DO GUADALUPE;Rural;Municipal;--;--;--;17;--;--;--;--;--;--;--;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067190;E M E I F SAO JOSE;Rural;Municipal;--;--;--;19,3;--;--;--;--;--;--;--;--;--;--;--;19,3;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067203;E M E I PE HILARIO;Rural;Municipal;18;--;18;19;--;--;--;--;--;--;--;--;--;--;--;19;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067211;E M E I F PROFA ANTONIA EULALICE P MIRANDA;Rural;Municipal;--;--;--;18,7;--;--;--;--;--;--;--;--;--;--;--;18,7;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15067220;E M E I ROSA MAUES CARVALHO;Rural;Municipal;21,3;--;21,3;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15096700;ERC CRISTO TRABALHADOR;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;35,1;35,9;34;35,3;--;--
2010;Norte;PA;1500107;ABAETETUBA;15129004;E M E I F BOA ESPERANCA;Rural;Municipal;18;--;18;22;--;--;--;--;--;--;--;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15140261;CRECHE MUNICIPAL IRMA EUFRASIA MARIA DE BELEM;Urbana;Municipal;10,7;10,7;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15145425;E M E F ACENDENDO AS LUZES;Urbana;Municipal;--;--;--;25,3;27,4;--;25,5;27;26;31,5;26,5;--;--;--;--;18,7;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15145433;E M E I F SAO JOSE;Rural;Municipal;--;--;--;19,6;--;--;--;--;--;--;--;--;--;--;--;19,6;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15155331;E M E I F JOAO MARIA;Rural;Municipal;--;--;--;17,8;18;--;--;--;--;--;18;--;--;--;--;17,7;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15205606;CENTRO DE EDUCACAO INTEGRADA SEMEAR;Urbana;Privada;33;33;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15221024;SISTEMA DE ENSINO KIDS;Urbana;Privada;17;--;17;21,8;21,8;--;21;23;20;23;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15226417;E R C M I F SAO FRANCISCO DE ASSIS;Urbana;Municipal;22,4;--;22,4;22,4;22,5;--;19,3;22,5;23;22;32;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15226425;E R C M EDUCACAO BASICA MARIA LORENZA CIVALLERI;Urbana;Municipal;22,1;--;22,1;23,5;23,5;--;23,5;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15229254;E R C M E I F CENTRO DE EDUCACAO INTEGRADA SEMEAR LTDA;Urbana;Municipal;19,3;--;19,3;19,8;19,8;--;19,5;19,5;20;18;22;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15519821;E M E I F BOM PASTOR;Rural;Municipal;--;--;--;24,3;--;--;--;--;--;--;--;--;--;--;--;24,3;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15519830;E M E I F NSRA DO PERPETUO SOCORRO;Rural;Municipal;--;--;--;23;--;--;--;--;--;--;--;--;--;--;--;23;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15523985;E M E I F SAO TOME;Rural;Municipal;--;--;--;16,3;14;--;--;--;14;--;--;--;--;--;--;17,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15524027;E M E F SAO MIGUEL;Rural;Municipal;--;--;--;15;--;--;--;--;--;--;--;--;--;--;--;15;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15524035;E M E I F SORRISO DE MARIA;Rural;Municipal;20;--;20;21,2;20,7;--;--;18;--;23;21;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15524078;E M E I F STO ANTONIO;Rural;Municipal;--;--;--;21;--;--;--;--;--;--;--;--;--;--;--;21;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15524094;EMEIEF NSRA DA CONCEICAO;Rural;Municipal;--;--;--;20;--;--;--;--;--;--;--;--;--;--;--;20;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15532267;E M E I F SANTA TEREZINHA;Rural;Municipal;24;--;24;19,2;20;--;--;20;18;--;22;--;--;--;--;18,3;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15532291;E M E F CRISTO REI;Rural;Municipal;--;--;--;14;--;--;--;--;--;--;--;--;--;--;--;14;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15532305;E M E I F SAO PEDRO;Rural;Municipal;18;--;18;19,3;--;--;--;--;--;--;--;--;--;--;--;19,3;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15532321;E M E I F RAIMUNDO BANDEIRA;Rural;Municipal;--;--;--;24,4;24;--;--;24;--;--;--;--;--;--;--;24,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15540871;E M E I F NSRA DO GUADALUPE;Rural;Municipal;16,5;--;16,5;19,9;19,3;--;22;20;--;18,5;18,5;--;--;--;--;21;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15540880;E M E I F RIO URUCURI;Rural;Municipal;26;--;26;17,3;--;--;--;--;--;--;--;--;--;--;--;17,3;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15540898;E M E I F ALEGRIA DE SABER;Urbana;Municipal;18,5;--;18,5;16,6;16,5;--;14;18;--;17;17;--;--;--;--;17;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15540901;E M E F DR VICENTE MAUES;Urbana;Municipal;18,3;--;18,3;23;23;--;17;23;25,5;28,5;21,7;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15541622;E M E F PROF LAURA DOS SANTOS RIBEIRO;Urbana;Municipal;--;--;--;19,2;19,2;--;16;16,5;21;18,7;24;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15541630;E M E I F NSRA PERPETUO SOCORRO;Rural;Municipal;--;--;--;22;23;--;--;23;--;--;--;--;--;--;--;21,7;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15541657;E M E I F Nª SRA DA PAZ;Rural;Municipal;19,5;--;19,5;20,7;20,7;--;17;21;21;25;21,5;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15541860;EMEIF D ANGELO FROSI;Urbana;Municipal;--;--;--;25,8;28,4;--;--;25,8;27;31,5;31,5;--;--;--;--;22,4;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15548155;E M E F CONEGO LUIS VARELA;Urbana;Municipal;--;--;--;22,4;22,2;--;23;20,5;23,5;22;22,7;--;--;--;--;23;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15548163;E M E F GOV MAGALHAES BARATA;Urbana;Municipal;--;--;--;21,5;21,5;--;22;18,5;19,7;21;25,7;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15553728;CENTRO EDUC INFANTIL FUNDAMENTAL E MEDIO NOSSA SENHORA SANTANA;Urbana;Privada;18,3;--;18,3;15,4;13,2;18,3;7;8;10;17;24;16;20;19;18;--;17;17;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15553736;E PART E I F O MUNDO DA CRIANCA;Urbana;Privada;20;20;20;18,4;18,4;--;20;22;12;18;20;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15553752;E M E F DR FRANCISCO LEITE LOPES;Urbana;Municipal;--;--;--;22,1;21,6;--;20,5;22,5;--;20;24,5;--;--;--;--;23,3;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15553841;E PART E I F SANTA HELENA;Urbana;Privada;12,3;11,5;12,6;12,6;14,8;7,3;15;10;15;14;20;12;6;5;6;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15553990;E M EI F STA CLARA;Urbana;Municipal;21;--;21;21,5;21,2;--;20,5;20,5;--;18;27;--;--;--;--;22;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15554023;E R C M E F BOM PASTOR;Urbana;Municipal;--;--;--;23,5;23,8;--;21,5;24,5;--;23;26;--;--;--;--;22,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15554031;E M E F FRANCISCO MARQUES FERREIRA;Urbana;Municipal;--;--;--;22,9;28,8;--;23;25;--;33;34;--;--;--;--;19;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15554201;E M E I F NESTOR DEITOS;Rural;Municipal;--;--;--;22;21;--;--;21;--;--;--;--;--;--;--;22,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15555186;E E E F M PROF BENVINDA DE ARAUJO PONTES;Urbana;Estadual;--;--;--;36,5;--;36,5;--;--;--;--;--;35,2;36,6;38,1;36,4;--;34,4;36,3;32,6;34,3;--;--
2010;Norte;PA;1500107;ABAETETUBA;15559840;E M E I E F PE CARLOS MANTONI;Urbana;Municipal;23;--;23;21,4;22;--;28;18;--;--;20;--;--;--;--;20,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15559858;E M E I F GERACAO 2000;Urbana;Municipal;20,5;--;20,5;21,8;22,4;--;23;22;19,5;21;25;--;--;--;--;16;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15572188;E M E F SANTA LUZIA;Urbana;Municipal;--;--;--;26,1;25,9;--;27,5;24;22;30;26,7;--;--;--;--;27,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15576302;E M E I F ADRIANO RODRIGUES CARDOSO;Rural;Municipal;24;--;24;16;16,3;--;--;15;--;17;17;--;--;--;--;15,5;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15576396;E E E F M IRMA STELLA MARIA;Urbana;Estadual;--;--;--;27,1;--;27,1;--;--;--;--;--;28,6;24,7;28,3;26,3;--;24,5;26,5;19,7;26,7;--;--
2010;Norte;PA;1500107;ABAETETUBA;15584038;CENTRO EDUCACIONAL VITORIA-REGIA;Urbana;Privada;13,2;13,3;13;10,8;10,8;--;13;12;9;14;8;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15587908;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO PARA - CAMPUS ABAETETUBA;Urbana;Federal;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;23;29;20;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15587983;SISTEMA DE ENSINO VESTIBULANDO;Urbana;Privada;--;--;--;29,9;--;29,9;--;--;--;--;--;28,3;32;27;36;--;37,8;37,5;34;46;--;--
2010;Norte;PA;1500107;ABAETETUBA;15875962;E M E F BAIXO TAUERA;Rural;Municipal;--;--;--;16;--;--;--;--;--;--;--;--;--;--;--;16;--;--;--;--;--;--
2010;Norte;PA;1500107;ABAETETUBA;15884139;ERCMEIF CENTRO EDUCACIONAL EVANGELICO;Urbana;Municipal;26,3;--;26,3;29;29;--;27,5;27,5;28;30;32;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15116190;EMEI MEU PEQUENO PARAISO;Urbana;Municipal;20,3;14;23,5;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15116204;EMEF DOM PEDRO II;Urbana;Municipal;--;--;--;24,8;24,8;--;21,5;19,3;18,7;37;33,5;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15116220;E E E M PROF HELIO FROTA LIMA;Urbana;Estadual;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;32,1;35,3;27;33,5;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15116263;EMEF COLEMAR PEREIRA DOS SANTOS;Rural;Municipal;--;--;--;16;--;--;--;--;--;--;--;--;--;--;--;16;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15116310;EMEI MELQUIADES JUSTINIANO DA SILVA;Urbana;Municipal;20,2;26;18,8;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15146022;E M E F CRENILDA GONCALVES VIANA;Rural;Municipal;--;--;--;14;--;--;--;--;--;--;--;--;--;--;--;14;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15146030;EMEF SANTA FE;Rural;Municipal;--;--;--;12;--;--;--;--;--;--;--;--;--;--;--;12;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15146049;EMEI CLUBE DE MAES DE ABEL FIGUEIREDO;Urbana;Municipal;22;19;23,5;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15541320;E M E F ALACID DA SILVA NUNES;Urbana;Municipal;--;--;--;30,5;30,5;--;25;29,5;34,3;33,3;32,7;--;--;--;--;--;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15558169;E M E F PROF HELIO FROTA LIMA;Urbana;Municipal;--;--;--;35,4;--;35,4;--;--;--;--;--;35,8;35,3;35,7;34;--;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15576914;EMEF LUIZ INACIO LULA DA SILVA;Rural;Municipal;--;--;--;13;--;--;--;--;--;--;--;--;--;--;--;13;--;--;--;--;--;--
2010;Norte;PA;1500131;ABEL FIGUEIREDO;15579751;EMEF MARIA ILZA PEREIRA;Rural;Municipal;--;--;--;14;--;--;--;--;--;--;--;--;--;--;--;14;--;--;--;--;--;--
2010;Norte;PA;1500206;ACARA;15078116;E M E I F NOSSA SENHORA DE NAZARE III;Rural;Municipal;18;--;18;28;--;--;--;--;--;--;--;--;--;--;--;28;--;--;--;--;--;--
